City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sol-Iletsk,RU,2021-11-30 23:07:41,51.1631,54.9918,36.1,90,100,13.11
295,Banyo,CM,2021-11-30 23:07:42,6.75,11.8167,70.5,28,37,4.38
296,Port Hardy,CA,2021-11-30 23:07:42,50.6996,-127.4199,51.76,97,100,16.75
297,Cordoba,AR,2021-11-30 23:07:42,-31.4135,-64.1811,80.6,34,0,13.8
298,Okha,RU,2021-11-30 23:07:43,53.5739,142.9478,19.63,77,98,8.77
299,Ostrovnoy,RU,2021-11-30 23:06:08,68.0531,39.5131,25.92,62,100,35.16
300,Tehri,IN,2021-11-30 23:07:43,30.3833,78.4833,56.17,26,100,4.21
301,Saint-Philippe,RE,2021-11-30 23:07:44,-21.3585,55.7679,74.79,80,37,7.72
302,Yurimaguas,PE,2021-11-30 23:07:44,-5.9,-76.0833,80.53,70,100,3.89
303,Guadalupe Y Calvo,MX,2021-11-30 23:07:44,26.1,-106.9667,57.31,53,100,5.93
304,Vagur,FO,2021-11-30 23:07:45,61.4732,-6.8119,37.87,60,100,20.13
305,Kahului,US,2021-11-30 23:06:18,20.8947,-156.47,85.26,73,1,14.97
306,Barrow,US,2021-11-30 23:04:15,71.2906,-156.7887,-16.58,76,1,10.36
307,Miri,MY,2021-11-30 23:07:46,4.4148,114.0089,74.1,91,48,4.76
308,Hami,CN,2021-11-30 23:07:46,42.8,93.45,23.25,68,0,3.91
309,Baker City,US,2021-11-30 23:04:40,44.7749,-117.8344,43.83,82,90,0.0
310,Lebu,CL,2021-11-30 23:07:47,-37.6167,-73.65,56.44,82,2,11.56
311,Terney,RU,2021-11-30 23:07:47,45.0503,136.6092,25.95,88,100,16.84
312,Russell,US,2021-11-30 23:07:48,32.3502,-85.1999,60.4,52,1,0.0
313,Rawson,AR,2021-11-30 23:07:48,-43.3002,-65.1023,72.63,33,5,24.56
314,Airai,TL,2021-11-30 23:07:48,-8.9266,125.4092,67.96,69,100,0.76
315,Mookane,BW,2021-11-30 23:07:49,-23.688,26.6595,78.15,41,49,8.79
316,Santa Isabel Do Rio Negro,BR,2021-11-30 23:07:49,-0.4139,-65.0192,77.88,85,100,2.19
317,Talcahuano,CL,2021-11-30 23:07:49,-36.7167,-73.1167,60.48,72,0,11.5
318,Kambove,CD,2021-11-30 23:07:50,-10.8764,26.5969,63.12,88,89,0.67
319,Karasburg,NA,2021-11-30 23:07:50,-28.0167,18.75,68.02,15,2,7.49
320,Lyubytino,RU,2021-11-30 23:07:51,58.8122,33.3922,24.51,95,100,12.12
321,Arawa,PG,2021-11-30 23:07:51,-6.2132,155.5367,85.51,72,75,3.74
322,Grants,US,2021-11-30 23:08:51,35.1473,-107.8514,59.23,12,1,10.36
323,Kroya,ID,2021-11-30 23:08:52,-7.6331,109.2461,77.07,82,100,4.65
324,Yuanping,CN,2021-11-30 23:05:09,38.7153,112.7575,23.61,36,8,2.26
325,Elizabeth City,US,2021-11-30 23:08:52,36.2946,-76.2511,52.02,51,1,1.99
326,Ilinskiy,RU,2021-11-30 23:08:53,55.619,38.1182,30.38,77,90,15.66
327,Namibe,AO,2021-11-30 23:08:53,-15.1961,12.1522,70.41,78,84,4.07
328,Roma,US,2021-11-30 23:08:54,43.2128,-75.4557,37.67,91,90,0.0
329,La Ronge,CA,2021-11-30 23:08:54,55.1001,-105.2842,22.71,92,100,9.17
330,La Rioja,ES,2021-11-30 23:08:55,42.25,-2.5,38.48,74,72,7.02
331,Joshimath,IN,2021-11-30 23:08:55,30.5667,79.5667,54.1,14,100,6.06
332,Wembley,AU,2021-11-30 23:08:55,-31.9333,115.8,62.69,66,0,11.5
333,Haines Junction,CA,2021-11-30 23:08:56,60.7522,-137.5108,5.22,96,100,1.39
334,Olinda,BR,2021-11-30 23:08:56,-8.0089,-34.8553,82.13,74,40,8.05
335,Belaya Gora,RU,2021-11-30 23:08:57,68.5333,146.4167,-13.79,99,100,3.69
336,Avanigadda,IN,2021-11-30 23:08:57,16.0215,80.9181,71.67,83,15,4.83
337,Glendive,US,2021-11-30 23:04:19,47.1053,-104.7125,49.17,73,90,4.61
338,Ciudad Bolivar,VE,2021-11-30 23:08:58,8.1222,-63.5497,83.77,63,100,10.71
339,Arkhangelskoye,RU,2021-11-30 23:08:58,55.8549,35.3287,24.31,93,100,16.35
340,Sazonovo,RU,2021-11-30 23:08:59,59.0919,35.2268,22.15,94,100,10.54
341,Ibra,OM,2021-11-30 23:08:59,22.6906,58.5334,70.79,56,98,2.33
342,Cururupu,BR,2021-11-30 23:08:59,-1.8283,-44.8683,77.22,87,85,3.56
343,Veraval,IN,2021-11-30 23:09:00,20.9,70.3667,69.87,86,100,14.58
344,Buraydah,SA,2021-11-30 23:09:00,26.326,43.975,59.49,30,3,5.1
345,Reitz,ZA,2021-11-30 23:09:00,-27.8014,28.4273,60.62,64,26,6.11
346,Richards Bay,ZA,2021-11-30 23:09:01,-28.783,32.0377,71.11,89,87,15.84
347,Dauphin,CA,2021-11-30 23:09:01,51.1494,-100.0502,23.14,97,90,12.66
348,Sovetskiy,RU,2021-11-30 23:09:02,61.3614,63.5842,32.77,98,100,11.77
349,Teya,RU,2021-11-30 23:09:02,60.3778,92.6267,11.88,85,100,11.61
350,Dhidhdhoo,MV,2021-11-30 23:09:02,6.8833,73.1,80.82,80,98,11.7
351,Clyde River,CA,2021-11-30 23:09:03,70.4692,-68.5914,-1.23,96,100,4.03
352,Klaksvik,FO,2021-11-30 23:09:03,62.2266,-6.589,34.72,60,100,19.73
353,Leshukonskoye,RU,2021-11-30 23:09:04,64.8989,45.7622,17.85,91,100,13.62
354,Mareeba,AU,2021-11-30 23:09:04,-17.0,145.4333,83.44,73,76,3.58
355,Ekhabi,RU,2021-11-30 23:09:04,53.5102,142.9671,19.2,78,98,8.86
356,Kupang,ID,2021-11-30 23:09:05,-10.1667,123.5833,81.18,89,75,2.3
357,Benguela,AO,2021-11-30 23:09:05,-12.5763,13.4055,77.49,77,99,3.83
358,El Alto,PE,2021-11-30 23:09:06,-4.2714,-81.2147,65.86,82,91,19.1
359,Meulaboh,ID,2021-11-30 23:09:06,4.1363,96.1285,75.38,86,81,1.3
360,Zbiroh,CZ,2021-11-30 23:09:07,49.8602,13.7726,39.38,82,100,17.31
361,Akdepe,TM,2021-11-30 23:09:07,42.0551,59.3788,46.4,50,70,13.09
362,Kazerun,IR,2021-11-30 23:09:07,29.6195,51.6541,59.99,33,8,3.71
363,Monrovia,LR,2021-11-30 23:09:08,6.3005,-10.7969,76.77,83,44,6.71
364,Solnechnyy,RU,2021-11-30 23:09:08,50.7214,136.6319,5.86,92,100,13.35
365,Umm Kaddadah,SD,2021-11-30 23:09:09,13.6017,26.6876,76.69,24,6,13.24
366,Darnah,LY,2021-11-30 23:09:09,32.767,22.6367,61.74,58,100,24.56
367,Walvis Bay,NA,2021-11-30 23:09:09,-22.9575,14.5053,60.1,83,0,14.85
368,Tiznit,MA,2021-11-30 23:10:10,29.5833,-9.5,57.27,40,0,3.47
369,Kuusamo,FI,2021-11-30 23:10:10,65.9667,29.1833,14.04,85,90,10.36
370,Trofors,NO,2021-11-30 23:10:11,65.5333,13.4063,25.95,95,99,5.26
371,Scottsbluff,US,2021-11-30 23:10:11,41.8666,-103.6672,59.29,27,1,10.0
372,Roald,NO,2021-11-30 23:10:12,62.5833,6.1333,33.94,80,75,9.22
373,Saldanha,ZA,2021-11-30 23:10:12,-33.0117,17.9442,60.93,85,25,8.3
374,Parkes,AU,2021-11-30 23:10:12,-33.1333,148.1833,73.63,66,53,4.79
375,Sioux Lookout,CA,2021-11-30 23:10:13,50.1001,-91.917,5.9,95,38,3.22
376,Batticaloa,LK,2021-11-30 23:10:13,7.7102,81.6924,78.4,83,20,3.49
377,Zykovo,RU,2021-11-30 23:10:14,55.9519,93.1461,27.34,65,100,11.79
378,Mehamn,NO,2021-11-30 23:10:14,71.0357,27.8492,19.35,68,0,4.61
379,Abha,SA,2021-11-30 23:10:15,18.2164,42.5053,46.65,37,0,0.0
380,Sasovo,RU,2021-11-30 23:10:15,54.3537,41.9199,31.28,71,88,17.0
381,Dubbo,AU,2021-11-30 23:10:15,-32.25,148.6167,69.93,83,90,10.36
382,Necochea,AR,2021-11-30 23:10:16,-38.5473,-58.7368,58.03,67,9,9.22
383,Bathsheba,BB,2021-11-30 23:10:16,13.2167,-59.5167,79.41,89,40,13.8
384,Dzilam Gonzalez,MX,2021-11-30 23:10:17,21.2833,-88.9333,75.74,63,48,8.32
385,Egvekinot,RU,2021-11-30 23:10:17,66.3167,-179.1667,-16.53,84,9,7.14
386,Costinesti,RO,2021-11-30 23:10:17,43.95,28.6333,36.01,75,44,21.72
387,Odienne,CI,2021-11-30 23:10:18,9.51,-7.5692,78.66,43,63,1.61
388,Gravelbourg,CA,2021-11-30 23:10:18,49.8834,-106.5512,43.27,56,41,8.84
389,Cayenne,GF,2021-11-30 23:10:18,4.9333,-52.3333,75.24,92,75,2.3
390,Orlandia,BR,2021-11-30 23:10:19,-20.7203,-47.8867,71.74,93,75,2.93
391,Fortuna,US,2021-11-30 23:10:19,40.5982,-124.1573,61.32,72,1,1.99
392,Bonthe,SL,2021-11-30 23:10:20,7.5264,-12.505,79.45,81,29,4.25
393,Meybod,IR,2021-11-30 23:10:20,32.2501,54.0166,55.78,39,0,5.88
394,Wewak,PG,2021-11-30 23:10:20,-3.5534,143.6268,78.28,88,100,5.41
395,Belmonte,BR,2021-11-30 23:10:21,-15.8631,-38.8828,79.3,85,92,13.53
396,Hvide Sande,DK,2021-11-30 23:10:21,56.0045,8.1294,34.09,60,99,6.06
397,Calama,CL,2021-11-30 23:10:21,-22.4667,-68.9333,64.44,27,12,16.24
398,Maanshan,CN,2021-11-30 23:10:22,31.6957,118.4983,36.75,48,0,4.16
399,Genhe,CN,2021-11-30 23:10:22,50.7833,121.5167,-9.15,100,64,2.37
400,Bonanza,NI,2021-11-30 23:10:23,14.0289,-84.591,75.09,67,5,4.94
401,San Jeronimito,MX,2021-11-30 23:10:23,17.55,-101.3333,85.84,66,75,0.0
402,Fare,PF,2021-11-30 23:10:24,-16.7,-151.0167,81.32,74,100,20.56
403,Callaway,US,2021-11-30 23:09:13,30.153,-85.5699,59.97,62,1,1.99
404,Kieta,PG,2021-11-30 23:10:24,-6.2167,155.6333,83.79,75,73,4.38
405,Mayor Pablo Lagerenza,PY,2021-11-30 23:10:25,-19.9309,-60.7718,79.52,39,71,1.72
406,Miles City,US,2021-11-30 23:10:25,46.4083,-105.8406,54.57,35,40,18.41
407,San Juan,AR,2021-11-30 23:10:21,-31.5375,-68.5364,87.04,18,55,9.64
408,Pacific Grove,US,2021-11-30 23:09:50,36.6177,-121.9166,79.59,56,1,3.0
409,Severnoye,RU,2021-11-30 23:10:26,56.3491,78.3619,4.32,93,38,5.01
410,Sandwick,GB,2021-11-30 23:10:26,60.0,-1.25,37.22,87,90,14.97
411,Tautira,PF,2021-11-30 23:10:26,-17.7333,-149.15,87.82,78,100,20.24
412,Okhotsk,RU,2021-11-30 23:10:27,59.3833,143.3,-19.21,86,18,13.27
413,Luganville,VU,2021-11-30 23:10:27,-15.5333,167.1667,85.26,66,14,4.09
414,Gilgit,PK,2021-11-30 23:10:28,35.9221,74.3087,42.24,42,73,1.79
415,Devils Lake,US,2021-11-30 23:10:28,48.1128,-98.8651,35.58,79,90,11.99
416,Morwell,AU,2021-11-30 23:11:28,-38.2333,146.4,82.9,38,60,1.36
417,Red Bluff,US,2021-11-30 23:11:29,40.1785,-122.2358,81.28,27,1,3.44
418,Vila Franca Do Campo,PT,2021-11-30 23:06:44,37.7167,-25.4333,63.19,87,100,10.87
419,Imbituba,BR,2021-11-30 23:07:16,-28.24,-48.6703,73.29,80,0,2.42
420,Ketchikan,US,2021-11-30 23:11:30,55.3422,-131.6461,45.07,81,90,3.44
421,Teofilo Otoni,BR,2021-11-30 23:11:30,-17.8575,-41.5053,75.47,82,96,3.8
422,Pareora,NZ,2021-11-30 23:11:30,-44.4871,171.2132,58.17,97,100,10.07
423,Ilulissat,GL,2021-11-30 23:11:31,69.2167,-51.1,25.77,93,100,10.18
424,Ushtobe,KZ,2021-11-30 23:11:31,45.2514,77.9838,34.16,41,88,5.28
425,Le Pont-De-Claix,FR,2021-11-30 23:11:32,45.1244,5.7064,39.69,95,72,2.13
426,Aksarka,RU,2021-11-30 23:11:32,66.5606,67.7975,-8.45,99,100,4.63
427,Poso,ID,2021-11-30 23:11:33,-1.3959,120.7524,78.33,79,100,3.29
428,Chincholi,IN,2021-11-30 23:07:09,17.4667,77.4333,67.8,74,89,6.49
429,Lufilufi,WS,2021-11-30 23:11:33,-13.8745,-171.5986,86.79,77,26,11.01
430,Akyab,MM,2021-11-30 23:11:33,20.15,92.9,71.76,74,100,5.97
431,Nampula,MZ,2021-11-30 23:11:34,-15.1165,39.2666,74.23,80,36,5.7
432,Paramonga,PE,2021-11-30 23:11:34,-10.6667,-77.8333,67.03,83,94,9.91
433,Havre-Saint-Pierre,CA,2021-11-30 23:11:35,50.2334,-63.5986,23.36,86,90,18.41
434,Chissamba,AO,2021-11-30 23:11:35,-12.1667,17.3333,61.84,98,100,3.8
435,Goderich,CA,2021-11-30 23:11:36,43.7501,-81.7165,37.9,88,96,27.04
436,Kaitangata,NZ,2021-11-30 23:11:36,-46.2817,169.8464,57.92,74,100,13.33
437,Bandarbeyla,SO,2021-11-30 23:11:36,9.4942,50.8122,75.6,68,25,14.88
438,Comodoro Rivadavia,AR,2021-11-30 23:11:37,-45.8667,-67.5,67.86,37,0,17.27
439,Maralal,KE,2021-11-30 23:11:37,1.0968,36.698,56.44,87,92,5.03
440,Worland,US,2021-11-30 23:09:00,44.0169,-107.9554,44.58,54,100,3.71
441,Imeni Zhelyabova,RU,2021-11-30 23:11:38,58.9544,36.5956,23.29,95,100,11.45
442,Jiancheng,CN,2021-11-30 23:11:38,30.391,104.5491,47.17,71,42,3.83
443,Novo Aripuana,BR,2021-11-30 23:11:39,-5.1206,-60.3797,76.24,94,100,1.68
444,Rocky Mountain House,CA,2021-11-30 23:11:39,52.3668,-114.9188,41.83,58,96,6.24
445,Tazovskiy,RU,2021-11-30 23:07:33,67.4667,78.7,-24.86,100,20,4.27
446,Saint-Francois,FR,2021-11-30 23:11:39,46.4154,3.9054,42.24,71,90,8.05
447,Souillac,MU,2021-11-30 23:11:40,-20.5167,57.5167,73.36,76,49,9.93
448,Salinopolis,BR,2021-11-30 23:11:40,-0.6136,-47.3561,81.84,78,99,12.97
449,Marawi,PH,2021-11-30 23:11:41,7.9986,124.2928,65.64,90,100,1.81
450,Hovd,MN,2021-11-30 23:11:41,48.0056,91.6419,15.76,59,12,1.25
451,Buritis,BR,2021-11-30 23:11:42,-15.6178,-46.4233,80.37,61,96,2.42
452,Vakhrushev,RU,2021-11-30 23:11:42,48.9833,142.9667,37.2,97,100,14.99
453,Lukovetskiy,RU,2021-11-30 23:11:42,64.2956,41.9211,17.58,92,100,12.35
454,Oktyabrskoye,RU,2021-11-30 23:11:43,43.0645,44.7417,53.74,58,0,11.18
455,La Gomera,GT,2021-11-30 23:11:43,14.0833,-91.05,83.91,68,0,6.15
456,Dunedin,NZ,2021-11-30 23:11:44,-45.8742,170.5036,52.23,90,100,13.29
457,Santiago,CL,2021-11-30 23:11:44,-33.4569,-70.6483,72.99,36,0,6.91
458,Ustka,PL,2021-11-30 23:11:44,54.5805,16.8619,35.42,66,97,10.92
459,Kjopsvik,NO,2021-11-30 23:11:45,68.097,16.3742,10.27,69,87,7.45
460,Bardiyah,LY,2021-11-30 23:11:45,31.7561,25.0865,62.42,66,100,20.6
461,Norilsk,RU,2021-11-30 23:08:38,69.3535,88.2027,-22.79,99,70,6.93
462,College,US,2021-11-30 23:12:46,64.8569,-147.8028,-2.54,75,75,0.0
463,Taoudenni,ML,2021-11-30 23:12:46,22.6783,-3.9836,65.82,9,96,13.38
464,Huicheng,CN,2021-11-30 23:12:46,23.0385,116.2899,49.53,48,2,8.97
465,Vanimo,PG,2021-11-30 23:12:47,-2.6741,141.3028,77.85,91,100,8.41
466,Massakory,TD,2021-11-30 23:12:47,12.996,15.7293,80.49,20,14,11.36
467,Baykit,RU,2021-11-30 23:12:48,61.67,96.37,10.96,86,100,14.41
468,Kismayo,SO,2021-11-30 23:12:48,-0.3582,42.5454,79.75,79,78,9.1
469,Laguna,US,2021-11-30 23:12:48,38.421,-121.4238,74.44,67,1,1.01
470,Birao,CF,2021-11-30 23:12:49,10.2849,22.7882,76.44,29,10,4.63
471,Palghar,IN,2021-11-30 23:12:49,19.6833,72.75,80.58,82,100,12.48
472,Luderitz,NA,2021-11-30 23:12:49,-26.6481,15.1594,61.16,73,0,15.1
473,Kitgum,UG,2021-11-30 23:12:50,3.2783,32.8867,71.91,57,100,4.23
474,Ayagoz,KZ,2021-11-30 23:12:50,47.9714,80.4392,4.48,83,100,4.29
475,Terrace,CA,2021-11-30 23:11:20,54.5163,-128.6035,47.43,100,90,16.11
476,Jackson,US,2021-11-30 23:12:51,42.4165,-122.8345,47.35,87,75,0.0
477,Camana,PE,2021-11-30 23:12:51,-16.6228,-72.7111,67.62,77,77,7.92
478,Hithadhoo,MV,2021-11-30 23:12:52,-0.6,73.0833,81.5,76,34,7.83
479,Nouadhibou,MR,2021-11-30 23:12:52,20.931,-17.0347,68.07,52,0,16.33
480,Udachnyy,RU,2021-11-30 23:12:52,66.4167,112.4,-19.68,96,100,4.54
481,Chapais,CA,2021-11-30 23:12:53,49.7834,-74.8492,13.78,95,100,4.18
482,Kawalu,ID,2021-11-30 23:12:53,-7.3817,108.2082,70.47,95,100,1.95
483,Wuwei,CN,2021-11-30 23:08:43,37.9281,102.6414,21.4,46,0,4.07
484,Waipawa,NZ,2021-11-30 23:12:54,-41.4122,175.5153,62.02,81,100,7.27
485,San Ignacio,BZ,2021-11-30 23:12:54,17.1561,-89.0714,84.34,65,40,0.0
486,Kabare,CD,2021-11-30 23:12:54,-2.4683,28.8242,59.94,93,90,1.92
487,Gizo,SB,2021-11-30 23:12:55,-8.103,156.8419,83.62,75,100,11.74
488,Eskil,TR,2021-11-30 23:12:55,38.4017,33.4131,42.21,81,80,14.32
489,Mogeiro,BR,2021-11-30 23:12:56,-7.2994,-35.4794,80.04,79,95,8.93
490,Broome,US,2021-11-30 23:12:56,42.2506,-75.833,34.86,82,90,3.0
491,Beruwala,LK,2021-11-30 23:12:56,6.4788,79.9828,76.28,88,96,2.84
492,Eureka,US,2021-11-30 23:12:57,40.8021,-124.1637,61.57,78,2,3.0
493,Zonguldak,TR,2021-11-30 23:12:57,41.25,31.8333,37.63,92,100,7.49
494,Riyadh,SA,2021-11-30 23:10:13,24.6877,46.7219,55.54,28,0,3.22
495,Hurricane,US,2021-11-30 23:12:58,37.1753,-113.2899,72.0,19,0,6.06
496,Berlevag,NO,2021-11-30 23:12:58,70.8578,29.0864,19.4,82,100,5.26
497,Nevsehir,TR,2021-11-30 23:12:58,38.9167,34.6667,38.41,87,75,14.97
498,Kirakira,SB,2021-11-30 23:12:59,-10.4544,161.9205,82.62,79,100,4.07
499,Hualmay,PE,2021-11-30 23:12:59,-11.0964,-77.6139,67.84,80,77,11.43
500,Teahupoo,PF,2021-11-30 23:13:00,-17.8333,-149.2667,82.36,78,100,20.98
501,Gamba,GA,2021-11-30 23:13:00,-2.65,10.0,76.77,87,82,3.56
502,Piran,SI,2021-11-30 23:13:00,45.5278,13.5706,44.6,61,33,8.05
503,Kemin,KG,2021-11-30 23:13:01,42.7846,75.6892,35.22,55,5,8.97
504,Yeppoon,AU,2021-11-30 23:13:01,-23.1333,150.7333,78.58,73,64,2.71
505,Neuquen,AR,2021-11-30 23:09:30,-38.9516,-68.0591,82.29,34,20,2.3
506,Crown Point,US,2021-11-30 23:08:54,41.417,-87.3653,48.67,60,1,4.61
507,Zhangye,CN,2021-11-30 23:08:35,38.9342,100.4517,18.01,65,2,0.96
508,Morondava,MG,2021-11-30 23:13:02,-20.2833,44.2833,74.23,88,8,5.39
509,Biggar,GB,2021-11-30 23:14:02,55.6167,-3.5167,44.22,96,100,18.75
510,Araouane,ML,2021-11-30 23:14:03,18.9048,-3.5265,73.81,17,100,11.61
511,Dandong,CN,2021-11-30 23:14:03,40.1292,124.3947,23.74,65,5,11.65
512,Flin Flon,CA,2021-11-30 23:14:03,54.7682,-101.865,15.71,90,100,7.31
513,Coahuayana,MX,2021-11-30 23:14:04,18.7333,-103.6833,85.48,63,91,5.19
514,Malanje,AO,2021-11-30 23:14:04,-9.5402,16.341,63.81,99,100,4.54
515,Alyangula,AU,2021-11-30 23:14:05,-13.8483,136.4192,86.92,63,57,2.17
516,Constitucion,CL,2021-11-30 23:14:05,-35.3333,-72.4167,57.51,82,31,9.6
517,Tromso,NO,2021-11-30 23:14:06,69.6496,18.957,12.22,73,0,0.0
518,Zvenyhorodka,UA,2021-11-30 23:14:06,49.0787,30.9675,30.02,76,7,8.1
519,Turukhansk,RU,2021-11-30 23:14:06,65.8167,87.9833,-21.03,96,55,5.57
520,Sao Filipe,CV,2021-11-30 23:14:07,14.8961,-24.4956,74.39,68,100,10.4
521,Jega,NG,2021-11-30 23:14:07,12.2175,4.3792,77.07,16,3,9.08
522,Saint-Ambroise,CA,2021-11-30 23:14:07,48.5501,-71.3324,19.58,96,100,2.26
523,Eyl,SO,2021-11-30 23:14:08,7.9803,49.8164,75.81,71,58,15.14
524,Coihaique,CL,2021-11-30 23:14:08,-45.5752,-72.0662,62.55,42,20,9.22
525,Khasan,RU,2021-11-30 23:13:05,42.4308,130.6434,20.03,71,100,30.0
526,Amuntai,ID,2021-11-30 23:14:09,-2.4177,115.2494,72.86,98,100,2.21
527,Barcelos,PT,2021-11-30 23:14:09,41.5388,-8.6151,49.91,84,90,2.68
528,Prado,BR,2021-11-30 23:14:10,-17.3411,-39.2208,78.08,87,65,14.81
529,Den Helder,NL,2021-11-30 23:14:10,52.9599,4.7593,51.98,90,90,17.0
530,Chai Badan,TH,2021-11-30 23:14:10,15.2,101.1333,71.46,53,99,17.07
531,Sorland,NO,2021-11-30 23:14:11,67.667,12.6934,31.35,71,100,15.3
532,Manturovo,RU,2021-11-30 23:14:11,58.3353,44.7619,29.37,94,99,15.03
533,Vila,PT,2021-11-30 23:14:11,42.0304,-8.1588,41.88,92,100,1.92
534,Iguatemi,BR,2021-11-30 23:12:19,-23.6803,-54.5611,72.16,61,0,3.85
535,Sabang,ID,2021-11-30 23:14:12,5.8933,95.3214,79.79,80,100,9.98
536,Valadares,PT,2021-11-30 23:14:12,41.1474,-7.9812,43.54,85,25,0.4
537,Marzuq,YE,2021-11-30 23:14:13,14.4,46.4667,57.31,30,0,3.31
538,Guigue,VE,2021-11-30 23:14:13,10.0853,-67.7792,72.57,90,89,5.01
539,Calvinia,ZA,2021-11-30 23:14:13,-31.4707,19.776,58.89,57,9,2.93
540,Barbastro,ES,2021-11-30 23:14:14,42.0356,0.1269,41.54,80,13,2.42
541,Torrington,US,2021-11-30 23:14:14,41.8007,-73.1212,35.69,89,100,1.01
542,Sinjai,ID,2021-11-30 23:14:15,-5.1241,120.253,77.36,88,100,5.59
543,Ler,SS,2021-11-30 23:14:15,8.3018,30.1418,82.56,45,92,3.29
544,Gawler,AU,2021-11-30 23:14:15,-34.6,138.7333,86.83,41,46,4.61
545,Kaeo,NZ,2021-11-30 23:14:16,-35.1,173.7833,71.85,53,100,4.16
546,Estelle,US,2021-11-30 23:14:16,29.8458,-90.1067,66.0,60,1,1.99
547,Bambanglipuro,ID,2021-11-30 23:14:17,-7.95,110.2833,77.63,84,99,4.0
548,Griffith,US,2021-11-30 23:14:17,41.5284,-87.4237,49.89,59,1,4.61
549,Chimbote,PE,2021-11-30 23:14:17,-9.0853,-78.5783,66.69,83,65,9.28
550,Vardo,NO,2021-11-30 23:14:18,70.3705,31.1107,23.2,54,100,28.99
551,Phra Pradaeng,TH,2021-11-30 23:14:18,13.6585,100.5336,76.93,99,99,10.18
552,Hernani,ES,2021-11-30 23:10:28,43.2662,-1.9762,51.85,86,40,1.99
553,Bairiki,KI,2021-11-30 23:14:19,1.3292,172.9752,81.73,78,20,13.18
554,Kamaishi,JP,2021-11-30 23:14:19,39.2667,141.8833,58.15,88,100,31.81
555,Barraute,CA,2021-11-30 23:14:19,48.4335,-77.6328,27.18,95,100,7.94
556,Shenjiamen,CN,2021-11-30 23:14:20,29.9576,122.298,45.95,64,7,19.64
